interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
0.00,500.00,d2,0,0.40,0,1,-237297557#10,0,0,1,0.09,0.84,0.84,10.95,0.37,0.00
0.00,500.00,d2,0,0.25,0,1,-237297557#11,0,0,1,0.10,3.53,3.53,9.52,3.10,0.00
0.00,500.00,d2,0,,0,0,-237297557#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-237297557#3,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-237297557#4,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-237297557#5,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-237297557#6,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.33,0,1,-237297557#7,0,0,1,0.13,6.43,6.43,6.92,4.47,0.00
0.00,500.00,d2,0,0.45,0,1,-237297557#8,0,0,1,0.09,0.79,0.79,10.80,0.31,0.00
0.00,500.00,d2,0,4.69,0,1,-237297557#9,0,0,1,0.09,0.47,0.47,11.09,0.02,0.00
0.00,500.00,d2,0,148.10,0,15,-23971927#0,0,0,15,13.23,9.03,135.51,0.76,8.15,111.00
0.00,500.00,d2,0,5.68,1,15,-23971927#1,0,0,15,2.75,22.22,341.55,5.64,21.29,166.00
0.00,500.00,d2,0,1.65,0,12,-23971927#2,0,0,12,0.78,8.89,106.38,15.06,8.59,0.00
0.00,500.00,d2,1,0.26,0,2,-23971927#3,0,0,1,0.11,1.75,3.50,18.47,1.48,0.00
0.00,500.00,d2,0,214.81,0,26,-24236970#0,0,0,26,2.08,0.83,21.48,6.29,0.03,2.00
0.00,500.00,d2,0,5.56,0,26,-24236970#1,0,0,26,1.13,2.75,71.43,11.18,2.14,0.00
0.00,500.00,d2,0,5.77,0,26,-24236970#2,0,0,26,0.98,1.19,31.02,13.21,0.81,0.00
0.00,500.00,d2,0,101.99,0,26,-24236970#3,0,0,26,0.98,0.39,10.20,13.26,0.02,0.00
0.00,500.00,d2,0,5.43,0,26,-24236970#4,0,0,26,0.98,1.36,35.44,13.24,0.99,0.00
0.00,500.00,d2,0,8.20,0,9,-24236971#0,0,0,8,3.93,13.03,114.39,2.52,12.07,76.00
0.00,500.00,d2,0,1.98,0,9,-24236971#1,0,0,9,0.67,1.18,10.61,13.33,0.80,0.00
0.00,500.00,d2,0,1.92,1,8,-24236971#2,0,0,9,0.85,3.93,34.88,10.52,3.54,0.00
0.00,500.00,d2,0,0.61,0,3,-24236971#3,0,0,3,0.26,3.01,9.03,11.45,2.63,0.00
0.00,500.00,d2,1,0.48,0,3,-24236971#4,0,0,2,0.23,9.98,29.72,12.90,9.62,0.00
0.00,500.00,d2,0,0.34,2,0,-24236971#5,0,0,2,0.17,16.45,32.04,11.68,16.12,0.00
0.00,500.00,d2,0,0.63,2,1,-24494010#0,0,0,3,0.30,14.20,41.53,9.58,13.06,0.00
0.00,500.00,d2,1,5.21,1,4,-24494010#1,0,0,4,2.48,24.38,119.44,2.09,22.60,84.00
0.00,500.00,d2,0,55.72,0,14,-24494010#10,0,0,14,22.01,17.97,251.57,0.78,16.90,202.00
0.00,500.00,d2,0,4.92,1,13,-24494010#11,0,0,14,2.11,3.55,49.02,7.02,2.93,15.00
0.00,500.00,d2,0,6.41,0,13,-24494010#12,0,0,13,0.96,0.53,6.89,13.50,0.16,0.00
0.00,500.00,d2,0,50.20,0,13,-24494010#13,0,0,13,0.97,0.39,5.02,13.47,0.01,0.00
0.00,500.00,d2,0,11.11,0,13,-24494010#14,0,0,13,0.97,0.45,5.89,13.37,0.08,0.00
0.00,500.00,d2,0,2.19,0,13,-24494010#15,0,0,13,1.01,5.01,65.10,12.89,4.63,0.00
0.00,500.00,d2,0,2.01,1,10,-24494010#16,0,0,11,0.91,3.79,41.30,12.17,3.42,0.00
0.00,500.00,d2,0,2.34,0,10,-24494010#17,0,0,10,0.85,1.58,15.83,11.71,1.18,0.00
0.00,500.00,d2,0,92.14,0,6,-24494010#18,0,0,6,1.50,1.54,9.21,3.39,0.46,2.00
0.00,500.00,d2,0,2.38,0,6,-24494010#19,0,0,6,0.76,1.92,11.50,7.66,1.08,0.00
0.00,500.00,d2,0,0.96,0,4,-24494010#2,0,0,4,0.30,0.96,3.85,13.54,0.60,0.00
0.00,500.00,d2,0,1.60,0,6,-24494010#20,0,0,6,0.61,2.10,12.62,9.86,1.64,0.00
0.00,500.00,d2,0,5.36,1,11,-24494010#21,0,0,12,2.62,28.28,338.26,4.64,27.25,165.00
0.00,500.00,d2,0,1.70,0,11,-24494010#22,0,0,10,0.82,10.35,109.18,12.87,9.97,0.00
0.00,500.00,d2,1,1.63,0,10,-24494010#23,0,0,9,0.78,10.43,104.29,12.75,10.05,0.00
0.00,500.00,d2,1,1.51,1,8,-24494010#24,0,0,8,0.72,10.96,98.19,12.29,10.55,0.00
0.00,500.00,d2,0,1.74,3,6,-24494010#25,0,0,9,0.83,12.35,109.69,10.60,11.62,0.00
0.00,500.00,d2,0,0.23,0,1,-24494010#26,0,0,1,0.10,4.33,4.33,10.03,3.68,0.00
0.00,500.00,d2,0,0.17,1,0,-24494010#27,0,0,1,0.08,19.77,19.34,12.02,19.41,0.00
0.00,500.00,d2,0,0.87,0,4,-24494010#3,0,0,4,0.30,1.17,4.69,13.45,0.80,0.00
0.00,500.00,d2,0,0.76,0,4,-24494010#4,0,0,4,0.33,3.57,14.28,11.91,3.21,0.00
0.00,500.00,d2,0,32.42,0,6,-24494010#5,0,0,6,13.93,27.56,165.34,0.55,26.32,138.00
0.00,500.00,d2,0,1.87,0,6,-24494010#6,0,0,6,0.55,1.18,7.09,10.64,0.67,0.00
0.00,500.00,d2,0,2.14,0,6,-24494010#7,0,0,6,1.02,9.62,57.69,6.12,9.06,28.00
0.00,500.00,d2,0,1.66,1,6,-24494010#8,0,0,7,0.72,4.54,31.27,9.41,3.91,0.00
0.00,500.00,d2,1,2.54,1,5,-24494010#9,0,0,5,1.24,26.62,158.10,4.87,25.74,70.00
0.00,500.00,d2,1,0.22,0,2,-24498391,0,0,0,0.11,22.23,28.00,11.81,21.82,0.00
0.00,500.00,d2,0,3.15,0,15,-24498394#0,0,0,15,1.07,1.11,16.67,14.03,0.73,0.00
0.00,500.00,d2,0,1.76,0,15,-24498394#1,0,0,15,0.78,2.39,35.78,19.12,2.11,0.00
0.00,500.00,d2,0,2.45,0,15,-24498394#2,0,0,15,1.12,4.99,74.78,13.27,4.71,0.00
0.00,500.00,d2,0,2.73,2,9,-24498394#3,0,0,11,1.23,6.45,69.81,8.70,5.57,0.00
0.00,500.00,d2,0,1.23,0,7,-24498394#4,0,0,7,0.45,1.26,8.79,15.40,0.95,0.00
0.00,500.00,d2,0,,0,0,-251862214,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-257380889#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-257380889#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-257380890,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-257380891,0,0,0,,,0.00,,,
0.00,500.00,d2,0,325.39,0,33,-25840020#0,0,0,33,3.11,0.99,32.54,5.26,0.05,0.00
0.00,500.00,d2,0,22.78,0,35,-25840020#1,1,1,35,4.56,17.55,612.68,3.35,11.30,315.00
0.00,500.00,d2,1,0.14,0,1,-258788574#0,0,0,0,0.07,11.36,11.36,14.29,11.02,0.00
0.00,500.00,d2,1,0.48,1,1,-258788574#1,0,0,1,0.22,10.24,19.89,8.60,9.28,0.00
0.00,500.00,d2,1,0.22,0,1,-258788574#2,0,0,0,0.10,7.05,7.05,9.72,6.69,0.00
0.00,500.00,d2,0,19.88,0,1,-258788574#3,0,0,1,0.20,0.99,0.99,5.13,0.02,0.00
0.00,500.00,d2,0,0.18,0,1,-258788574#4,0,0,1,0.08,6.43,6.43,11.78,5.81,0.00
0.00,500.00,d2,1,0.55,0,2,-258788574#5,0,0,1,0.24,5.27,10.08,7.85,4.77,0.00
0.00,500.00,d2,0,,0,0,-258788574#6,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791942#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791942#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791944#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791944#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791944#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791944#3,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791944#4,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791944#5,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791944#6,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-258791948,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26445198#0,0,0,0,,,0.00,,,
0.00,500.00,d2,2,0.50,0,3,-26445198#1,0,0,1,0.23,8.47,25.42,12.63,7.94,0.00
0.00,500.00,d2,0,0.55,0,3,-26445198#2,0,0,3,0.24,4.09,12.26,12.08,3.52,0.00
0.00,500.00,d2,0,0.50,0,3,-26445198#3,0,0,3,0.23,4.06,12.17,13.25,3.66,0.00
0.00,500.00,d2,1,0.67,1,3,-26445198#4,0,0,3,0.33,10.40,40.99,12.17,10.02,0.00
0.00,500.00,d2,0,6.19,2,28,-26445205#0,0,0,30,2.91,9.37,280.12,10.19,8.61,4.00
0.00,500.00,d2,0,4.54,2,24,-26445205#1,0,0,25,2.11,6.05,154.44,12.06,5.68,0.00
0.00,500.00,d2,0,3.59,2,17,-26445205#2,0,0,19,1.65,5.44,102.44,11.42,5.06,0.00
0.00,500.00,d2,0,43.39,0,9,-26445205#3,0,0,9,0.83,0.48,4.34,10.79,0.02,0.00
0.00,500.00,d2,0,1.07,0,6,-26445205#4,0,0,6,0.50,6.46,38.75,11.97,6.07,0.00
0.00,500.00,d2,0,0.79,0,3,-26445205#5,0,0,3,0.32,3.10,9.30,9.24,2.69,0.00
0.00,500.00,d2,0,0.25,1,0,-26445205#6,0,0,1,0.12,8.69,8.05,8.01,8.28,0.00
0.00,500.00,d2,0,,0,0,-26445205#7,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26445205#8,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26445205#9,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26445206,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26445207#0,0,0,0,,,0.00,,,
0.00,500.00,d2,1,0.44,1,1,-26445207#1,0,0,1,0.20,10.00,18.97,9.21,8.86,0.00
0.00,500.00,d2,0,0.22,1,0,-26445207#2,0,0,1,0.10,16.60,16.03,8.99,14.72,0.00
0.00,500.00,d2,0,,0,0,-26445207#3,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26445207#4,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.31,1,0,-26764284#0,0,0,1,0.14,12.33,11.55,6.49,10.45,0.00
0.00,500.00,d2,0,,0,0,-26764284#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26764284#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26764287#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-26764287#1,0,0,0,,,0.00,,,
0.00,500.00,d2,1,0.14,0,1,-26764289#0,0,0,0,0.07,3.65,3.65,15.31,3.33,0.00
0.00,500.00,d2,0,3.47,0,1,-26764289#1,0,0,1,0.07,0.35,0.35,14.99,0.01,0.00
0.00,500.00,d2,0,0.48,1,1,-26764289#2,0,0,2,0.21,5.62,10.67,8.85,4.71,0.00
0.00,500.00,d2,0,0.15,0,1,-26764289#3,0,0,1,0.07,2.88,2.88,15.36,2.57,0.00
0.00,500.00,d2,0,0.25,0,1,-26764289#4,0,0,1,0.07,0.70,0.70,15.08,0.37,0.00
0.00,500.00,d2,0,0.15,0,1,-26764289#5,0,0,1,0.06,2.61,2.61,15.43,2.29,0.00
0.00,500.00,d2,0,0.21,0,1,-26764289#6,0,0,1,0.06,0.80,0.80,15.58,0.48,0.00
0.00,500.00,d2,0,0.15,0,1,-26764289#7,0,0,1,0.07,8.66,8.66,13.59,8.34,0.00
0.00,500.00,d2,0,0.40,1,1,-26774951,0,0,2,0.18,8.80,17.12,10.34,8.54,0.00
0.00,500.00,d2,0,0.20,0,2,-26774955,0,0,2,0.10,4.54,9.08,20.81,4.30,0.00
0.00,500.00,d2,0,0.33,1,0,-26774961,0,0,1,0.15,11.77,10.92,6.04,9.99,0.00
0.00,500.00,d2,0,,0,0,-268391625,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27671957#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27671957#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27672322#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27672322#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27672322#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.42,1,1,-27672323#0,0,0,2,0.20,6.82,13.13,9.96,6.31,0.00
0.00,500.00,d2,0,0.30,0,1,-27672323#1,0,0,1,0.07,0.62,0.62,14.73,0.28,0.00
0.00,500.00,d2,0,0.19,0,1,-27672323#2,0,0,1,0.08,3.32,3.32,11.79,2.98,0.00
0.00,500.00,d2,0,0.59,0,2,-27672326#0,0,0,2,0.24,3.20,6.41,8.39,2.54,0.00
0.00,500.00,d2,0,0.31,0,2,-27672326#1,0,0,2,0.13,2.29,4.57,15.09,1.96,0.00
0.00,500.00,d2,0,0.30,0,2,-27672326#2,0,0,2,0.13,3.31,6.62,14.89,2.98,0.00
0.00,500.00,d2,0,0.55,1,2,-27672326#3,0,0,3,0.26,11.58,34.27,11.17,11.05,0.00
0.00,500.00,d2,0,0.24,1,0,-27672326#4,0,0,1,0.12,9.55,8.94,8.31,9.20,0.00
0.00,500.00,d2,1,0.18,0,1,-27672326#5,0,0,0,0.08,4.07,4.07,12.11,3.72,0.00
0.00,500.00,d2,0,0.97,0,5,-27674039#0,0,0,5,0.45,12.36,61.80,10.66,11.42,0.00
0.00,500.00,d2,0,0.47,1,1,-27674039#1,0,0,2,0.22,9.84,19.10,8.70,9.21,0.00
0.00,500.00,d2,0,,0,0,-27674039#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27695721#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.27,1,0,-27695721#1,0,0,1,0.13,12.54,11.85,7.35,10.74,0.00
0.00,500.00,d2,0,,0,0,-27695721#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27695721#3,0,0,0,,,0.00,,,
0.00,500.00,d2,1,0.15,0,1,-27695721#4,0,0,0,0.06,2.76,2.76,15.26,2.43,0.00
0.00,500.00,d2,0,2.72,0,1,-27695721#5,0,0,1,0.07,0.39,0.39,13.41,0.02,0.00
0.00,500.00,d2,0,0.26,0,1,-27695721#6,0,0,1,0.10,2.79,2.79,9.57,2.38,0.00
0.00,500.00,d2,0,0.76,1,4,-27695722#0,0,0,4,0.37,21.83,99.84,12.19,21.20,0.00
0.00,500.00,d2,1,1.03,2,4,-27695722#1,0,0,5,0.50,11.36,67.33,11.98,10.85,0.00
0.00,500.00,d2,1,0.97,1,5,-27695722#2,0,0,4,0.47,8.32,47.37,12.31,7.94,0.00
0.00,500.00,d2,0,1.13,1,5,-27695722#3,0,0,6,0.53,10.60,63.15,11.05,10.02,0.00
0.00,500.00,d2,1,1.06,1,5,-27695722#4,0,0,5,0.50,14.83,88.54,11.65,14.09,0.00
0.00,500.00,d2,1,0.59,0,3,-27695722#5,0,0,2,0.27,7.34,22.02,10.93,6.78,0.00
0.00,500.00,d2,0,0.32,0,2,-27695722#6,0,0,2,0.15,6.18,12.36,13.42,5.84,0.00
0.00,500.00,d2,0,12.64,0,2,-27695722#7,0,0,2,0.24,0.63,1.26,8.23,0.03,0.00
0.00,500.00,d2,0,0.49,0,2,-27695727#0,0,0,2,0.22,4.59,9.19,9.19,3.81,0.00
0.00,500.00,d2,1,0.96,2,2,-27695727#1,0,0,3,0.45,6.40,24.44,8.74,5.76,0.00
0.00,500.00,d2,0,0.18,0,1,-27695727#10,0,0,1,0.08,5.95,5.95,11.82,5.59,0.00
0.00,500.00,d2,0,0.22,1,0,-27695727#11,0,0,1,0.11,15.40,14.84,9.06,14.51,0.00
0.00,500.00,d2,0,0.65,0,2,-27695727#2,0,0,2,0.23,2.28,4.56,8.35,1.77,0.00
0.00,500.00,d2,0,,0,0,-27695727#3,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27695727#4,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27695727#5,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27695727#6,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27695727#7,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27695727#8,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.20,0,1,-27695727#9,0,0,1,0.09,5.06,5.06,10.94,4.25,0.00
0.00,500.00,d2,2,0.65,0,4,-27695728#0,0,0,2,0.31,9.88,39.46,12.80,9.32,0.00
0.00,500.00,d2,0,5.81,0,3,-27695728#1,0,0,3,0.20,0.36,1.07,14.99,0.02,0.00
0.00,500.00,d2,0,1.41,0,6,-27695728#10,0,0,6,0.47,1.15,6.93,12.83,0.76,0.00
0.00,500.00,d2,0,1.38,0,6,-27695728#11,0,0,6,0.47,1.25,7.50,12.72,0.86,0.00
0.00,500.00,d2,0,1.29,0,6,-27695728#12,0,0,6,0.47,1.43,8.58,12.80,1.03,0.00
0.00,500.00,d2,0,1.69,4,5,-27695728#13,0,0,8,0.80,12.18,100.52,10.18,11.46,0.00
0.00,500.00,d2,1,0.84,0,4,-27695728#14,0,0,3,0.37,4.76,18.90,10.55,4.09,0.00
0.00,500.00,d2,0,0.67,1,3,-27695728#15,0,0,4,0.32,14.50,57.59,12.20,14.12,0.00
0.00,500.00,d2,0,0.62,0,3,-27695728#16,0,0,3,0.27,4.18,12.54,10.94,3.42,0.00
0.00,500.00,d2,0,1.03,0,3,-27695728#17,0,0,3,0.34,1.75,5.26,8.68,1.28,0.00
0.00,500.00,d2,0,0.31,0,2,-27695728#18,0,0,2,0.14,7.10,14.19,13.65,6.76,0.00
0.00,500.00,d2,0,0.55,0,3,-27695728#2,0,0,3,0.24,2.94,8.82,12.60,2.59,0.00
0.00,500.00,d2,0,41.57,0,4,-27695728#3,0,0,4,0.80,1.04,4.16,5.00,0.05,0.00
0.00,500.00,d2,0,2.35,1,9,-27695728#4,0,0,10,1.08,8.62,85.63,9.04,7.51,2.00
0.00,500.00,d2,1,1.58,0,10,-27695728#5,0,0,9,0.74,6.37,63.59,13.47,5.99,0.00
0.00,500.00,d2,0,1.75,0,10,-27695728#6,0,0,10,0.78,4.15,41.55,12.66,3.78,0.00
0.00,500.00,d2,1,2.95,0,15,-27695728#7,0,0,13,1.37,9.16,134.04,10.46,8.35,0.00
0.00,500.00,d2,2,2.44,0,15,-27695728#8,0,0,13,1.17,10.55,158.02,12.74,10.16,0.00
0.00,500.00,d2,0,1.89,2,7,-27695728#9,0,0,9,0.86,4.91,43.24,10.35,4.48,0.00
0.00,500.00,d2,0,0.48,2,0,-27695730#0,0,0,2,0.23,16.39,31.56,8.35,14.76,0.00
0.00,500.00,d2,1,0.16,0,1,-27695730#1,0,0,0,0.08,10.28,10.16,12.87,9.88,0.00
0.00,500.00,d2,0,0.40,0,2,-27695730#2,0,0,2,0.18,4.66,9.32,11.15,4.05,0.00
0.00,500.00,d2,1,0.71,0,4,-27695730#3,0,0,3,0.33,6.49,25.96,11.97,5.81,0.00
0.00,500.00,d2,0,0.98,1,4,-27695730#4,0,0,5,0.46,12.43,61.64,10.53,11.65,0.00
0.00,500.00,d2,0,1.18,0,4,-27695730#5,0,0,4,0.54,7.17,28.68,7.46,6.10,3.00
0.00,500.00,d2,0,0.81,0,4,-27695730#6,0,0,4,0.36,5.57,22.29,10.74,5.20,0.00
0.00,500.00,d2,0,,0,0,-27695731#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,7.48,0,1,-27695731#1,0,0,1,0.14,0.75,0.75,6.95,0.03,0.00
0.00,500.00,d2,0,0.21,1,0,-27695731#2,0,0,1,0.10,12.71,12.18,9.64,11.75,0.00
0.00,500.00,d2,0,0.37,0,1,-27695731#3,0,0,1,0.17,23.08,23.08,5.69,21.57,6.00
0.00,500.00,d2,0,69.70,1,4,-27695732#0,0,0,5,1.18,1.40,6.97,3.70,0.37,1.00
0.00,500.00,d2,0,0.85,2,2,-27695732#1,0,0,4,0.39,12.22,47.84,9.66,11.00,0.00
0.00,500.00,d2,0,,0,0,-27696143,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.23,2,0,-27750542,0,0,2,0.12,35.21,69.82,17.05,34.57,0.00
0.00,500.00,d2,0,14.03,0,21,-27766659#0,0,0,18,6.69,12.78,255.88,3.25,11.80,145.00
0.00,500.00,d2,0,82.46,0,21,-27766659#1,0,0,21,1.59,0.39,8.25,13.24,0.02,0.00
0.00,500.00,d2,0,82.51,0,21,-27766659#2,0,0,21,1.59,0.39,8.25,13.24,0.02,0.00
0.00,500.00,d2,1,4.21,1,21,-27766659#3,0,0,21,1.77,2.37,51.52,12.43,1.99,0.00
0.00,500.00,d2,0,1.93,0,8,-27766849#0,0,0,8,0.86,5.59,44.71,9.20,4.74,1.00
0.00,500.00,d2,0,1.49,0,8,-27766849#1,0,0,8,0.60,1.95,15.61,13.28,1.57,0.00
0.00,500.00,d2,0,1.31,3,5,-27766849#2,0,0,8,0.64,26.67,212.15,12.32,26.30,0.00
0.00,500.00,d2,0,,0,0,-27766850,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27766851,0,0,0,,,0.00,,,
0.00,500.00,d2,1,0.50,2,1,-27766979#0,0,0,2,0.24,18.71,55.20,12.15,18.24,0.00
0.00,500.00,d2,2,0.88,2,3,-27766979#1,0,0,3,0.42,15.83,77.82,11.47,14.97,0.00
0.00,500.00,d2,0,22.99,0,3,-27766979#2,0,0,3,0.44,0.77,2.30,6.79,0.03,0.00
0.00,500.00,d2,1,0.59,2,1,-27771071#0,0,0,2,0.14,13.30,38.90,10.31,12.62,0.00
0.00,500.00,d2,2,0.34,0,2,-27771071#1,0,0,0,0.08,10.60,21.20,12.38,10.23,0.00
0.00,500.00,d2,1,0.52,0,3,-27771071#2,0,0,2,0.12,11.18,33.53,11.96,10.36,0.00
0.00,500.00,d2,0,0.76,0,4,-27771071#3,1,1,4,0.17,3.92,15.67,11.75,3.41,0.00
0.00,500.00,d2,0,1.29,0,3,-27771071#4,0,0,3,0.19,1.49,4.46,8.02,0.75,0.00
0.00,500.00,d2,1,0.85,0,4,-27771071#5,2,2,3,0.19,4.44,17.37,10.34,4.01,0.00
0.00,500.00,d2,0,0.37,0,2,-27771071#6,0,0,2,0.09,6.36,12.72,11.52,5.73,0.00
0.00,500.00,d2,0,0.38,0,2,-27771071#7,0,0,2,0.08,3.42,6.84,11.89,3.01,0.00
0.00,500.00,d2,0,0.50,3,0,-27771846,0,0,3,0.25,53.09,157.98,11.93,51.58,6.00
0.00,500.00,d2,0,,0,0,-27771847#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.59,0,3,-27771847#1,0,0,3,0.27,8.82,26.47,10.82,8.03,0.00
0.00,500.00,d2,2,0.32,0,2,-27771848,0,0,0,0.15,8.76,17.52,12.91,8.40,0.00
0.00,500.00,d2,1,1.52,0,8,-27771849#0,0,0,7,0.71,7.31,58.12,11.15,6.67,0.00
0.00,500.00,d2,0,1.34,0,7,-27771849#1,0,0,7,0.56,2.35,16.42,12.59,1.97,0.00
0.00,500.00,d2,0,1.02,6,0,-27771849#2,0,0,6,0.51,27.09,159.94,11.72,26.71,0.00
0.00,500.00,d2,0,,0,0,-27771850,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27771852,0,0,0,,,0.00,,,
0.00,500.00,d2,1,0.87,2,2,-27771856,0,0,3,0.41,15.84,62.25,9.39,14.58,0.00
0.00,500.00,d2,0,,0,0,-27771924#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27771924#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27771924#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,20.45,0,2,-27771925#0,0,0,2,0.39,1.02,2.04,5.09,0.04,0.00
0.00,500.00,d2,0,0.71,0,2,-27771925#1,0,0,2,0.26,2.95,5.91,7.33,1.86,0.00
0.00,500.00,d2,0,0.52,0,2,-27771927#0,0,0,2,0.16,1.06,2.13,12.41,0.66,0.00
0.00,500.00,d2,0,0.39,0,2,-27771927#1,0,0,2,0.17,3.84,7.67,11.52,3.41,0.00
0.00,500.00,d2,0,11.82,0,2,-27771927#2,0,0,2,0.23,0.59,1.18,8.80,0.02,0.00
0.00,500.00,d2,0,0.49,1,1,-27772213,0,0,2,0.23,11.19,21.77,8.41,9.97,0.00
0.00,500.00,d2,0,0.65,1,2,-27772214,0,0,3,0.30,12.15,35.92,9.47,11.39,0.00
0.00,500.00,d2,0,0.53,1,1,-27772215#0,0,0,2,0.24,10.67,20.68,7.83,9.26,0.00
0.00,500.00,d2,0,,0,0,-27772215#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,-27772215#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,28.61,0,3,-287896539#0,0,0,3,0.55,0.95,2.86,5.45,0.03,0.00
0.00,500.00,d2,0,0.50,0,3,-287896539#1,0,0,3,0.23,9.67,29.02,12.60,9.00,0.00
0.00,500.00,d2,0,0.54,0,3,-287896539#2,0,0,3,0.25,7.79,23.36,11.81,7.42,0.00
0.00,500.00,d2,0,0.39,0,2,-287896539#3,0,0,2,0.15,2.00,4.00,12.83,1.63,0.00
0.00,500.00,d2,1,0.93,1,4,-307951677#0,1,1,4,0.22,10.37,51.42,11.14,9.74,0.00
0.00,500.00,d2,0,1.80,0,3,-307951677#1,0,0,3,0.18,1.04,3.13,8.12,0.48,0.00
0.00,500.00,d2,0,20.63,0,3,-307951677#2,0,0,3,0.20,0.69,2.06,7.56,0.03,0.00
0.00,500.00,d2,0,6.30,0,17,-307951678#0,0,0,17,0.66,0.67,11.41,12.84,0.28,0.00
0.00,500.00,d2,0,72.38,0,17,-307951678#1,0,0,17,0.66,0.40,6.88,12.83,0.01,0.00
0.00,500.00,d2,1,3.41,0,18,-307951678#2,0,0,17,0.73,2.77,49.80,12.35,2.38,0.00
0.00,500.00,d2,0,69.87,0,17,-307951678#3,0,0,17,0.67,0.41,6.99,12.65,0.02,0.00
0.00,500.00,d2,0,9.90,0,17,-307951678#4,0,0,17,0.67,0.54,9.21,12.67,0.15,0.00
0.00,500.00,d2,0,3.20,0,17,-307951678#5,1,1,17,0.70,3.43,58.36,12.07,3.03,0.00
0.00,500.00,d2,0,88.09,0,17,-307951678#6,0,0,17,0.85,0.52,8.81,10.04,0.02,0.00
0.00,500.00,d2,0,0.51,0,2,-307951679#0,0,0,2,0.11,5.54,11.08,8.75,4.28,0.00
0.00,500.00,d2,1,0.70,0,4,-307951679#1,0,0,3,0.16,6.84,27.38,12.11,6.33,0.00
